condition,convo,subID,enjoy,connected,timingFirstClick,timingLastClick,timingPageSubmit,timingClickCount,comments,enjoy_centered,connected_centered
control,C,176,92,88,35.192,38.757,43.839,3,Good,10.333333333333329,1.8333333333333286
control,C,185,76,82,37.357,39.631,41.165,2,,23.833333333333336,36.5
control,C,187,71,66,24.063000000000002,37.814,39.944,4,,19.5,29.0
control,C,191,91,92,10.388,14.216,72.593,3,,8.0,10.833333333333329
control,C,193,68,58,2.799,4.45,47.498999999999995,2,,-10.5,-11.666666666666671
control,C,195,39,67,29.383000000000003,37.356,39.897,4,,15.166666666666668,53.333333333333336
control,C,197,92,72,4.218,8.217,38.69,6,good voice,6.166666666666671,1.1666666666666714
control,C,199,78,71,29.074,34.899,57.285,3,,8.333333333333329,15.833333333333336
control,C,202,51,43,28.448,30.815,34.918,2,,3.5,10.0
control,C,205,94,91,24.099,45.617,51.913999999999994,2,,21.16666666666667,26.83333333333333
control,C,210,80,81,39.577,41.545,46.132,2,,12.333333333333329,17.0
control,C,212,97,95,40.391,42.726000000000006,44.201,3,,21.33333333333333,19.16666666666667
control,C,213,86,78,5.915,8.837,12.136,3,none,0.0,-0.1666666666666714
control,C,217,68,51,25.723000000000003,26.811999999999998,40.542,2,,22.0,19.166666666666668
control,C,221,57,63,99.68299999999999,117.669,121.85700000000001,3,nice,-2.0,-1.1666666666666714
control,C,224,70,64,355.376,383.55199999999996,386.648,7,,17.833333333333336,18.0
control,C,227,91,98,45.288999999999994,48.821000000000005,49.513000000000005,4,,11.833333333333329,18.5
control,C,229,81,78,66.529,70.414,78.748,3,Pleasant,-0.8333333333333286,-4.166666666666671
control,C,238,61,75,8.696,38.499,39.96,5,,-4.666666666666671,4.5
control,C,240,64,75,35.323,36.518,37.902,2,,-2.1666666666666714,3.0
control,C,245,92,95,9.943,15.222999999999999,40.292,3,They were very engaged with each other. ,9.0,11.333333333333329
control,C,246,95,76,11.615,32.391,33.559,3,,27.5,12.833333333333336
control,C,249,90,81,8.957,11.950999999999999,37.101,3,good hearing audio,2.8333333333333286,-7.0
control,C,252,93,93,36.573,38.52,39.586,2,,27.66666666666667,27.16666666666667
control,C,255,80,81,140.225,147.053,163.825,2,,24.333333333333336,26.5
control,C,256,93,100,10.089,14.062000000000001,38.821999999999996,3,Nice,18.83333333333333,11.5
control,C,260,86,87,41.782,43.876999999999995,44.727,2,,9.0,15.333333333333329
control,C,261,85,95,7.785,32.486,37.818000000000005,6,,35.833333333333336,57.833333333333336
control,C,268,83,79,8.005,14.09,20.392,3,,2.0,-3.8333333333333286
control,C,269,84,84,13.645999999999999,16.118,37.657,2,,7.833333333333329,22.666666666666664
control,C,270,70,78,4.599,8.283999999999999,11.831,3,,-13.833333333333329,-6.166666666666671
control,C,276,45,74,24.230999999999998,25.816999999999997,40.805,2,,-11.333333333333336,15.5
control,C,278,73,74,42.63399999999999,53.843,69.904,7,,14.5,16.0
control,C,280,84,75,1.6980000000000002,41.753,42.373999999999995,5,,34.166666666666664,37.833333333333336
control,C,283,26,14,65.548,69.425,70.368,7,,-36.166666666666664,-38.0
control,C,285,82,85,33.449,34.797,35.959,4,,22.333333333333336,32.666666666666664
control,C,292,16,77,14.886,21.034000000000002,24.541,3,,-36.166666666666664,10.666666666666671
control,C,298,94,93,1.3,41.077,43.47,8,,32.833333333333336,27.66666666666667
control,C,301,83,82,645.758,647.655,648.119,4,,15.666666666666671,15.833333333333329
control,C,305,71,83,11.716,14.684000000000001,18.453,2,,2.3333333333333286,24.666666666666664
control,C,309,86,89,14.2,58.342,59.08,12,A comfortable conversation,11.166666666666671,24.66666666666667
control,C,311,51,51,11.329,22.959,36.12,5,,20.166666666666668,29.5
control,C,312,86,80,33.001,34.917,36.288000000000004,2,,38.0,47.333333333333336
control,C,315,55,50,38.614000000000004,45.098,46.784,5,none,1.3333333333333357,13.666666666666664
control,C,316,93,94,8.019,36.76,37.691,6,,39.666666666666664,39.5
control,C,323,76,70,16.048,33.746,36.301,5,,0.0,1.6666666666666714
control,C,326,90,93,37.672,43.971000000000004,64.476,4,"They both sounded like they'd been stressed about the exam, and it's always nice to vent a little about something like that after to someone who gets it.",30.0,66.0
control,C,330,87,83,29.337,33.878,36.912,2,,12.0,15.333333333333329
control,C,331,51,36,28.494,49.92100000000001,52.388000000000005,3,,3.5,-2.1666666666666643
control,C,333,80,82,6.442,35.564,36.775999999999996,8,,20.333333333333336,21.166666666666664
control,C,335,77,78,13.878,19.319000000000003,37.769,2,,15.666666666666664,25.666666666666664
control,C,340,82,87,6.875,44.47,45.562,7,,14.666666666666671,14.666666666666671
control,C,341,61,60,6.727,16.266,37.637,3,,11.0,18.166666666666664
control,C,343,100,33,7.64,9.761000000000001,10.309000000000001,4,,26.66666666666667,-9.5
control,C,346,69,59,4.561,11.481,282.981,7,,9.333333333333336,2.3333333333333357
control,C,348,67,64,27.788,32.872,35.655,6,,9.166666666666664,7.0
control,C,356,71,100,3.102,5.949,80.273,3,good,-4.5,15.0
control,C,358,89,80,19.070999999999998,21.351999999999997,22.951,2,,1.8333333333333286,-7.0
control,C,362,83,92,21.705,139.497,140.875,8,,17.33333333333333,24.0
control,C,364,74,76,22.535,81.12100000000001,82.162,6,They seemed comfortable talking with one another.,22.0,27.333333333333336
control,C,367,65,69,9.509,38.84,40.6,4,,10.833333333333336,21.333333333333336
control,C,368,69,65,7.263,8.251,9.641,2,,7.166666666666664,10.5
control,C,369,85,87,7.1770000000000005,27.5,32.601,6,,17.16666666666667,18.33333333333333
control,C,372,62,69,1.198,41.45399999999999,42.001999999999995,6,,11.166666666666664,19.666666666666664
control,C,377,77,79,99.374,100.585,101.921,2,,1.3333333333333286,6.666666666666671
control,C,378,35,80,3.6289999999999996,7.648,9.065,3,,-22.333333333333336,6.333333333333329
control,C,382,65,62,38.474000000000004,45.785,46.505,5,No comment,2.0,4.666666666666664
control,C,385,75,86,5.5520000000000005,35.978,37.333,3,,15.666666666666664,37.666666666666664
control,C,386,96,100,42.802,48.335,49.924,4,,7.333333333333329,6.666666666666671
control,C,388,71,70,5.795,26.730999999999998,38.088,6,,21.166666666666664,16.166666666666664
control,C,396,86,77,32.412,43.661,44.538000000000004,4,,25.5,34.166666666666664
control,C,398,100,100,16.859,34.985,36.705,6,,23.66666666666667,24.66666666666667
control,C,400,80,59,15.25,19.996,37.32,3,,23.833333333333336,31.833333333333332
control,C,403,87,88,121.15100000000001,126.677,133.231,3,Good,-3.6666666666666714,0.3333333333333286
control,C,405,90,83,37.615,45.231,46.79600000000001,5,,18.16666666666667,10.5
control,C,408,90,87,15.462,19.668,37.875,2,,19.66666666666667,16.83333333333333
control,C,412,89,100,9.487,12.622,37.817,2,,8.333333333333329,20.0
control,C,416,92,68,3.923,40.019,92.17399999999999,5,convocation of women,0.3333333333333286,-11.666666666666671
control,C,417,89,83,42.901,46.257,49.422,3,Good,-0.3333333333333286,-5.0
control,C,420,52,25,8.852,33.381,37.618,10,,11.0,16.333333333333336
control,C,422,66,74,5.114,35.486,36.117,6,,13.333333333333336,18.833333333333336
control,C,428,72,79,9.477,33.05,34.349000000000004,5,,16.166666666666664,43.166666666666664
control,C,429,54,76,58.056999999999995,61.641999999999996,63.102,4,,14.5,31.333333333333336
control,C,431,95,81,6.06,8.985,10.36,4,,2.1666666666666714,2.1666666666666714
control,C,436,63,79,7.132999999999999,34.39,37.091,6,,1.0,12.0
control,C,439,65,64,6.7860000000000005,44.663000000000004,49.092,11,,6.833333333333336,4.666666666666664
control,C,441,48,50,35.828,45.402,46.659,5,,5.333333333333336,8.666666666666664
control,C,445,79,78,39.445,41.086999999999996,41.942,3,,-0.8333333333333286,-1.0
control,C,447,84,73,921.941,927.4839999999999,932.352,3,,17.66666666666667,10.5
control,C,449,64,82,38.046,39.303000000000004,39.949,2,,-2.5,1.8333333333333286
control,C,450,100,100,40.919000000000004,45.105,46.931000000000004,3,,14.833333333333329,16.66666666666667
control,D,1,64,63,10.636,17.087,19.641,6,,6.166666666666664,5.666666666666664
control,D,2,70,51,5.091,21.211,22.315,4,,11.5,-4.166666666666664
control,D,5,35,27,3.556,6.754,7.739,3,,-21.666666666666664,-31.333333333333336
control,D,10,44,53,22.372,24.712,25.616,2,,-5.833333333333336,4.5
control,D,13,100,99,4.802,8.269,9.875,4,,0.1666666666666714,-0.6666666666666714
control,D,14,52,60,19.687,21.688000000000002,23.23,4,,-0.1666666666666643,0.5
control,D,19,63,20,21.006999999999998,22.583000000000002,23.25,2,,9.5,-10.666666666666668
control,D,20,58,60,22.948,31.921999999999997,32.872,8,,13.5,17.5
control,D,22,25,10,9.262,28.033,30.896,2,,-16.166666666666664,-32.833333333333336
control,D,23,54,59,2.627,22.706,23.328000000000003,9,,-13.5,-2.6666666666666643
control,D,26,63,52,10.300999999999998,23.656999999999996,26.013,4,,-0.8333333333333357,-2.0
control,D,32,47,0,29.028000000000002,31.348000000000003,32.504,2,,-16.166666666666664,-20.666666666666668
control,D,37,57,46,23.344,28.035,29.434,2,,3.1666666666666643,-4.0
control,D,39,0,0,12.527999999999999,24.605999999999998,36.221,2,,-44.166666666666664,-47.166666666666664
control,D,40,40,59,24.406999999999996,27.07,28.695,3,,-17.5,-4.333333333333336
control,D,41,71,78,5.314,21.025,22.366999999999997,2,,-8.833333333333329,-5.166666666666671
control,D,42,65,64,25.031,27.623,29.697,2,,12.666666666666664,23.666666666666664
control,D,45,87,84,13.275,40.546,44.376999999999995,11,,34.166666666666664,36.0
control,D,48,96,87,8.555,18.537,22.736,3,,23.83333333333333,21.0
control,D,51,69,44,4.677,6.022,7.063,3,,-2.6666666666666714,-18.833333333333336
control,D,53,44,32,29.454,38.801,39.699,3,,-12.0,-7.833333333333336
control,D,54,76,100,37.944,47.103,52.978,4,No comments,2.3333333333333286,20.16666666666667
control,D,58,85,93,4.5760000000000005,6.112,7.313,3,,-0.8333333333333286,-1.5
control,D,59,60,55,5.835,23.7,24.631999999999998,7,,23.0,9.0
control,D,65,71,94,20.660999999999998,22.085,26.12,2,,-7.0,20.33333333333333
control,D,73,46,14,22.147,23.958000000000002,25.568,2,,13.666666666666664,0.6666666666666661
control,D,76,39,28,26.646,34.846,37.77,4,,-25.16666666666667,-37.16666666666667
control,D,77,67,42,23.331,27.123,27.767,7,,10.0,-4.166666666666664
control,D,84,54,54,30.264,31.835,33.167,2,,10.5,18.166666666666664
control,D,85,58,45,24.764,29.796,31.33,2,,-1.5,-7.5
control,D,88,80,73,17.88,20.784000000000002,28.36,3,nice voice,9.5,3.0
control,D,90,61,64,18.364,23.831,25.494,2,,6.0,8.5
control,D,91,62,55,7.6579999999999995,19.586,22.226999999999997,3,,3.6666666666666643,-8.166666666666664
control,D,93,61,55,25.881999999999998,28.623,31.101,4,,-6.5,-3.0
control,D,100,37,42,31.401,35.6,36.67,3,,-25.5,-11.166666666666664
control,D,101,73,86,33.010999999999996,35.6,36.343,3,,3.8333333333333286,16.33333333333333
control,D,102,9,2,12.592,29.621,31.24,6,,-12.333333333333332,-9.666666666666666
control,D,104,2,0,22.209,24.572,26.864,2,,-49.333333333333336,-54.666666666666664
control,D,109,63,55,3.762,21.016,22.159000000000002,7,,-0.6666666666666643,-1.8333333333333357
control,D,112,85,77,2.333,3.11,25.255,2,,-3.0,-3.5
control,D,114,54,66,7.851,9.075,20.486,2,,4.833333333333336,14.5
control,D,116,38,74,86.65700000000001,91.291,92.321,4,,-16.166666666666664,22.166666666666664
control,D,117,60,68,47.0,50.312,52.72,2,,-3.6666666666666643,-2.5
control,D,118,19,22,12.203,30.316999999999997,35.194,8,,-37.833333333333336,-33.166666666666664
control,D,124,82,53,25.017,27.991,30.845,3,no,21.166666666666664,1.6666666666666643
control,D,125,78,59,12.02,14.439,26.93,2,,1.1666666666666714,-10.333333333333329
control,D,128,81,74,4.734,6.882000000000001,28.362,3,good,4.166666666666671,-8.666666666666671
control,D,129,90,68,1.492,9.695,20.853,7,,16.83333333333333,32.333333333333336
control,D,130,79,85,20.569000000000003,23.697,32.894,3,good,-1.8333333333333286,4.5
control,D,133,54,58,22.296999999999997,26.326,31.27,3,GOOD,-5.333333333333336,-4.833333333333336
control,D,136,54,77,22.225,24.529,25.346999999999998,2,,-6.833333333333336,11.166666666666671
control,D,138,53,45,8.874,28.144000000000002,29.177,6,,-16.0,-16.5
control,D,143,86,87,4.619,19.433,23.673000000000002,6,GOOD,0.6666666666666714,0.5
control,D,153,63,16,4.756,11.558,22.003,5,,-6.833333333333329,-29.666666666666664
control,D,155,72,87,3.589,7.348,8.175,4,,-0.6666666666666714,-1.5
control,D,156,56,61,18.921,28.636,35.693000000000005,4,not as long as i expected,-5.0,1.0
control,D,164,31,39,8.551,24.070999999999998,25.13,5,,-34.16666666666667,-20.833333333333336
control,D,166,44,51,154.951,156.255,157.584,2,,-25.16666666666667,-20.5
control,D,168,96,88,28.436,31.178,35.346,3,nice,2.5,-1.8333333333333286
control,D,170,49,30,32.671,39.264,40.025,8,,-9.166666666666664,-21.333333333333336
control,D,172,33,37,13.690999999999999,15.811,21.979,2,,-18.666666666666664,-8.333333333333336
control,D,178,55,52,11.865,13.472999999999999,22.209,2,,-5.833333333333336,-5.0
control,D,179,96,99,12.842,17.831,35.355,3,enjoy this work,5.0,2.8333333333333286
control,D,181,75,75,13.975,16.524,24.979,3,,4.833333333333329,5.5
control,D,182,66,89,19.361,22.267,22.743000000000002,5,,7.333333333333336,35.666666666666664
control,D,186,62,31,1.5730000000000002,30.480999999999998,31.447,11,,7.5,-22.333333333333336
control,D,189,89,95,2.339,4.355,5.228,5,,7.5,5.333333333333329
control,D,190,73,36,61.53,66.493,67.244,3,,-1.6666666666666714,-10.833333333333336
control,D,192,44,12,22.538,24.138,25.484,2,,-6.833333333333336,-18.333333333333332
control,D,194,71,79,45.738,49.18600000000001,49.566,3,,20.0,32.5
control,D,196,44,26,24.134,25.671,26.851999999999997,2,,-30.5,-43.66666666666667
control,D,201,57,60,8.629,15.610999999999999,20.86,3,,1.0,3.1666666666666643
control,D,202,42,34,17.617,20.656999999999996,22.156,2,,-5.5,1.0
control,D,208,23,15,26.588,31.82,33.372,2,,-18.166666666666664,-8.333333333333332
control,D,211,87,91,11.815,14.754000000000001,15.043,5,,-0.3333333333333286,-1.5
control,D,213,85,74,2.366,6.438,9.925,3,none,-1.0,-4.166666666666671
control,D,223,72,82,54.282,57.251999999999995,61.912,3,Good,-9.0,6.0
control,D,224,52,51,7.598,27.638,28.451999999999998,10,,-0.1666666666666643,5.0
control,D,228,30,35,12.845999999999998,18.304000000000002,21.965,3,,-20.166666666666664,-16.333333333333336
control,D,229,82,91,55.968999999999994,58.778,64.132,3,Good,0.1666666666666714,8.833333333333329
control,D,231,76,91,23.433000000000003,26.104,45.196999999999996,4,good joking and talking questions.,-3.3333333333333286,6.0
control,D,233,63,23,7.558,20.831999999999997,23.433000000000003,3,,-0.1666666666666643,-6.666666666666668
control,D,234,63,56,20.916999999999998,23.558000000000003,24.719,3,,0.8333333333333357,1.1666666666666643
control,D,243,81,64,7.261,20.601999999999997,22.212,3,,13.166666666666671,8.333333333333336
control,D,244,72,59,21.954,23.804000000000002,24.986,2,,5.5,4.833333333333336
control,D,245,88,83,14.012,25.714000000000002,31.951999999999998,3,It was good,5.0,-0.6666666666666714
control,D,249,92,95,3.674,5.742000000000001,22.021,3,nice speech on the audio,4.833333333333329,7.0
control,D,251,78,65,69.44,71.85,76.51100000000001,2,,2.0,0.8333333333333286
control,D,255,55,56,20.186,21.735,24.064,2,,-0.6666666666666643,1.5
control,D,257,46,49,2.9930000000000003,23.444000000000003,24.715,4,,-33.33333333333333,-19.0
control,D,268,75,80,5.267,9.886000000000001,10.859000000000002,3,,-6.0,-2.8333333333333286
control,D,270,84,91,8.371,10.125,87.479,3,,0.1666666666666714,6.833333333333329
control,D,271,100,99,2.512,9.525,10.689,5,,5.666666666666671,3.3333333333333286
control,D,275,62,66,27.552,32.146,37.452,2,,-12.333333333333329,-10.0
control,D,277,84,93,11.337,17.575,23.565,3,,-0.3333333333333286,21.83333333333333
control,D,278,60,63,129.904,142.423,143.815,6,,1.5,5.0
control,D,282,100,100,8.248,10.94,39.967,2,,0.0,10.666666666666671
control,D,285,45,35,20.879,21.778000000000002,23.865,2,,-14.666666666666664,-17.333333333333336
control,D,290,71,39,153.186,165.042,167.03799999999998,5,,14.333333333333336,6.333333333333336
control,D,291,72,56,28.525,41.763000000000005,47.008,4,,12.166666666666664,10.166666666666664
control,D,295,70,57,8.841000000000001,16.206,20.364,3,,1.6666666666666714,0.6666666666666643
control,D,298,64,69,2.0180000000000002,33.898,34.668,7,,2.8333333333333357,3.6666666666666714
control,D,304,93,96,0.012,117.822,131.026,5,smooth converstion,9.166666666666671,10.333333333333329
control,D,305,70,29,5.272,22.535999999999998,24.249000000000002,4,,1.3333333333333286,-29.333333333333336
control,D,307,61,62,15.64,19.401,28.714000000000002,2,,-10.5,-10.666666666666671
control,D,309,73,46,349.73199999999997,353.17900000000003,355.152,4,,-1.8333333333333286,-18.33333333333333
control,D,312,62,25,20.156,23.908,25.353,2,,14.0,-7.666666666666664
control,D,317,38,32,11.082,20.232,23.791999999999998,3,,-15.0,-13.0
control,D,318,85,70,93.758,96.96799999999999,98.68,4,,5.833333333333329,6.833333333333336
control,D,322,80,92,7.716,10.0,29.695,3,,0.8333333333333286,4.0
control,D,323,96,76,7.638,20.301,22.779,2,,20.0,7.666666666666671
control,D,329,37,25,9.662,21.368000000000002,22.401999999999997,6,,3.8333333333333357,0.33333333333333215
control,D,330,73,73,17.657,22.348000000000003,24.22,3,,-2.0,5.333333333333329
control,D,331,56,51,117.73,120.235,122.184,2,,8.5,12.833333333333336
control,D,336,100,100,58.662,143.564,144.256,5,,0.3333333333333286,0.6666666666666714
control,D,338,59,61,15.456,19.583,21.78,3,,-15.5,-9.333333333333329
control,D,344,78,66,23.405,26.516,28.019000000000002,4,,-0.3333333333333286,3.3333333333333357
control,D,348,78,79,7.725,9.947000000000001,22.46,2,,20.166666666666664,22.0
control,D,349,57,59,7.24,13.584000000000001,21.284000000000002,3,,-6.833333333333336,2.8333333333333357
control,D,351,66,78,35.615,37.898,38.85,2,,-1.5,6.0
control,D,352,14,19,0.7,16.875999999999998,20.986,6,,-13.833333333333332,-3.166666666666668
control,D,355,89,82,22.715,23.5,24.129,2,,12.0,17.83333333333333
control,D,357,99,89,24.235,28.68,33.257,4,,11.166666666666671,9.5
control,D,359,69,36,26.32,39.861999999999995,42.35,2,,-4.5,-27.666666666666664
control,D,366,65,31,6.0520000000000005,21.17,21.872,3,,16.166666666666664,-1.6666666666666643
control,D,368,60,70,5.882000000000001,7.16,7.877999999999999,2,,-1.8333333333333357,15.5
control,D,371,43,67,3.0180000000000002,7.007000000000001,8.179,3,,-19.5,-7.666666666666671
control,D,375,60,61,102.264,106.118,110.865,3,good,4.0,5.666666666666664
control,D,378,79,67,4.1419999999999995,8.687000000000001,10.550999999999998,5,,21.666666666666664,-6.666666666666671
control,D,379,74,60,13.012,23.539,25.682,3,,2.3333333333333286,-4.333333333333329
control,D,381,33,31,11.645,30.509,32.73,6,,-24.5,-21.666666666666664
control,D,386,100,100,28.188000000000002,34.239000000000004,35.449,3,,11.333333333333329,6.666666666666671
control,D,388,56,62,5.196000000000001,17.526,26.916,5,,6.166666666666664,8.166666666666664
control,D,391,36,28,7.729,12.679,58.426,2,,-21.0,-39.16666666666667
control,D,394,45,37,15.436,21.25,23.255,3,,-9.333333333333336,-3.3333333333333357
control,D,397,79,70,7.542999999999999,10.28,20.663,2,,9.833333333333329,5.333333333333329
control,D,404,97,85,10.468,12.690999999999999,29.288,3,,7.166666666666671,-2.8333333333333286
control,D,405,71,85,37.425,43.393,45.611000000000004,3,,-0.8333333333333286,12.5
control,D,406,71,78,54.104,57.855,73.308,3,very important,-4.833333333333329,0.3333333333333286
control,D,411,52,65,9.257,22.581999999999997,22.980999999999998,6,,-23.83333333333333,-17.5
control,D,414,66,42,1.551,26.311,30.168000000000003,3,,-3.0,-6.666666666666664
control,D,415,77,66,15.492,22.15,26.758000000000003,4,,-8.5,-17.83333333333333
control,D,421,62,47,13.179,27.090999999999998,28.354,5,,-11.666666666666671,-6.166666666666664
control,D,423,89,78,47.67100000000001,48.913999999999994,102.26799999999999,2,,2.3333333333333286,-6.833333333333329
control,D,428,48,14,5.098,13.703,18.718,5,,-7.833333333333336,-21.833333333333336
control,D,430,75,38,30.02,32.242,32.489000000000004,3,,17.5,-5.666666666666664
control,D,431,94,68,40.59,42.472,49.16,3,,1.1666666666666714,-10.833333333333329
control,D,435,49,61,31.017,40.847,45.598,6,,-4.5,-0.3333333333333357
control,D,436,62,64,7.042999999999999,18.836,22.469,4,,0.0,-3.0
control,D,440,62,66,9.089,12.538,24.410999999999998,3,,11.666666666666664,13.333333333333336
control,D,443,48,43,6.942,26.500999999999998,27.736,4,,-0.3333333333333357,-3.1666666666666643
control,D,444,55,61,26.371,43.288000000000004,46.382,6,,1.3333333333333357,2.3333333333333357
control,E,2,51,51,10.716,20.897,22.682,3,,-7.5,-4.166666666666664
control,E,3,20,17,15.448,20.065,22.491,4,,-6.833333333333332,-13.166666666666668
control,E,7,80,65,27.021,28.159000000000002,29.565,2,,22.0,12.166666666666664
control,E,12,38,45,8.466000000000001,11.227,13.382,4,,-0.5,-0.3333333333333357
control,E,13,99,100,2.76,6.452999999999999,7.782,3,,-0.8333333333333286,0.3333333333333286
control,E,15,37,34,3.9560000000000004,29.639,30.607,3,,-20.0,-13.833333333333336
control,E,25,60,55,29.143,33.233000000000004,34.836999999999996,4,,12.666666666666664,-7.666666666666664
control,E,26,61,51,15.06,25.377,27.963,3,,-2.8333333333333357,-3.0
control,E,30,77,100,36.634,38.994,40.927,3,,-0.5,7.166666666666671
control,E,35,79,80,31.164,33.672,35.262,2,,3.0,5.166666666666671
control,E,38,57,59,19.131,24.21,26.301,3,,-16.0,-13.333333333333329
control,E,43,59,69,26.829,30.058000000000003,31.079,6,,4.5,22.666666666666664
control,E,45,31,31,8.624,30.969,33.278,6,,-21.833333333333336,-17.0
control,E,46,71,65,15.127,16.633,17.52,2,,-6.0,-3.0
control,E,48,62,58,47.75,49.153,50.2,3,,-10.166666666666671,-8.0
control,E,49,95,90,3.673,11.304,29.15,3,THE CONVERSATION WAS VERY NICE.,3.1666666666666714,-3.0
control,E,50,51,41,46.678999999999995,47.965,49.13399999999999,3,,1.8333333333333357,-0.8333333333333357
control,E,54,73,72,41.95399999999999,47.57,51.313,3,no,-0.6666666666666714,-7.833333333333329
control,E,57,31,57,33.977,42.521,45.08,2,,-28.166666666666664,-22.66666666666667
control,E,64,79,83,24.745,27.026,27.991999999999997,2,,-2.0,-1.1666666666666714
control,E,65,82,65,3.1489999999999996,5.282,21.36,4,good,4.0,-8.666666666666671
control,E,66,42,37,98.445,100.34899999999999,101.76799999999999,2,,-32.16666666666667,-20.833333333333336
control,E,71,50,38,23.43,25.914,27.502,2,,10.5,3.1666666666666643
control,E,75,88,76,4.8,21.662,31.511999999999997,4,,12.166666666666671,-8.333333333333329
control,E,77,86,62,24.555999999999997,27.719,29.250999999999998,4,,29.0,15.833333333333336
control,E,78,37,23,9.136000000000001,25.97,31.468000000000004,4,,-14.0,-13.5
control,E,81,61,55,32.933,35.429,37.067,2,,-4.166666666666671,-5.833333333333336
control,E,83,93,95,43.861999999999995,57.496,65.324,9,VERY NICE,-2.0,0.6666666666666714
control,E,84,50,29,28.455,31.928,33.423,2,,6.5,-6.833333333333336
control,E,88,67,70,3.2230000000000003,15.654000000000002,42.597,3,audio voice nice,-3.5,0.0
control,E,89,66,74,4.811,6.609,8.293,2,,9.0,14.333333333333336
control,E,90,27,23,22.142,24.24,25.77,2,,-28.0,-32.5
control,E,94,42,41,17.581,20.156,56.145,3,i like the audio output,-23.5,-27.16666666666667
control,E,96,65,59,26.322,32.887,37.195,3,college.....,-10.333333333333329,0.6666666666666643
control,E,98,64,58,101.384,115.052,115.936,3,nice,-3.6666666666666714,-13.833333333333329
control,E,101,45,49,31.198,32.486,33.559,3,,-24.16666666666667,-20.66666666666667
control,E,103,45,35,6.795,24.85,32.039,5,They seemed a little bored with each other,-15.333333333333336,-20.333333333333336
control,E,105,63,58,71.98,73.6,74.887,3,,3.6666666666666643,-1.1666666666666643
control,E,106,51,80,13.821,15.245,32.499,2,,-5.0,12.5
control,E,109,33,34,10.118,29.174,29.949,6,,-30.666666666666664,-22.833333333333336
control,E,113,61,59,29.598000000000003,33.91,34.993,3,,0.3333333333333357,5.0
control,E,114,48,39,19.092,21.339000000000002,23.868000000000002,2,,-1.1666666666666643,-12.5
control,E,121,63,66,8.503,50.504,51.446000000000005,3,,-15.5,-15.0
control,E,122,74,78,19.43,21.885,26.250999999999998,2,,1.3333333333333286,3.1666666666666714
control,E,124,59,53,19.135,47.894,48.486999999999995,12,no,-1.8333333333333357,1.6666666666666643
control,E,126,55,65,32.874,95.87200000000001,112.24799999999999,6,The conversation seems a bit force trying to find common ground ,7.333333333333336,19.833333333333336
control,E,137,94,91,7.492000000000001,19.188,42.403,4,sorry no,15.0,14.333333333333329
control,E,145,71,79,21.741,26.322,28.303,2,,11.666666666666664,15.833333333333336
control,E,147,87,90,19.820999999999998,32.208,50.516999999999996,3,consulting to our spotive speak ,5.166666666666671,3.3333333333333286
control,E,148,55,54,21.43,34.141999999999996,35.654,4,,-1.5,-3.3333333333333357
control,E,150,24,25,5.433,18.61,26.005,3,,-25.333333333333336,-27.333333333333336
control,E,151,28,75,87.818,120.117,124.431,4,none,-31.666666666666664,4.666666666666671
control,E,153,70,30,18.221,21.7,32.826,2,,0.1666666666666714,-15.666666666666664
control,E,156,58,59,109.97,113.40899999999999,115.195,4,,-3.0,-1.0
control,E,158,55,45,28.978,40.879,54.17100000000001,3,Such lazy speech patterns.,6.833333333333336,-0.6666666666666643
control,E,159,100,100,16.215,69.836,76.4,16,good,0.1666666666666714,0.5
control,E,162,17,6,26.641,28.249000000000002,29.756,2,,-28.666666666666664,-26.666666666666664
control,E,169,72,79,96.667,99.795,101.195,6,,-4.833333333333329,-2.5
control,E,173,74,62,20.29,24.793000000000003,25.67,4,,2.1666666666666714,-3.5
control,E,175,86,69,28.415,30.656,32.123000000000005,2,,24.5,15.333333333333336
control,E,177,36,33,7.779,24.443,25.750999999999998,6,,-28.66666666666667,-29.833333333333336
control,E,180,48,28,18.452,26.910999999999998,28.499000000000002,4,,0.1666666666666643,-13.333333333333336
control,E,182,72,39,20.175,25.603,26.759,5,,13.333333333333336,-14.333333333333336
control,E,186,31,35,1.4869999999999999,21.72,25.177,12,,-23.5,-18.333333333333336
control,E,197,81,66,4.001,5.801,25.705,3,good voice,-4.833333333333329,-4.833333333333329
control,E,201,44,45,24.94,30.768,32.005,3,,-12.0,-11.833333333333336
control,E,202,42,10,28.104,30.933000000000003,32.194,2,,-5.5,-23.0
control,E,203,19,8,45.068000000000005,47.963,51.438,2,,-34.5,-35.0
control,E,208,46,7,31.889,35.065,36.552,2,,4.833333333333336,-16.333333333333332
control,E,211,90,93,30.214000000000002,31.631999999999998,32.785,4,,2.6666666666666714,0.5
control,E,212,62,64,33.257,187.636,190.887,6,,-13.666666666666671,-11.833333333333329
control,E,215,86,82,67.04,69.173,78.872,3,good audio,-1.3333333333333286,-7.5
control,E,217,44,32,12.412,14.577,16.428,2,,-2.0,0.16666666666666785
control,E,223,86,64,195.82299999999998,242.882,247.56799999999998,5,Good,5.0,-12.0
control,E,225,81,86,33.488,78.01,79.58800000000001,2,,-3.6666666666666714,-1.6666666666666714
control,E,226,62,35,25.678,29.816,31.643,3,,0.0,-12.333333333333336
control,E,227,86,70,27.029,28.119,29.116999999999997,2,,6.833333333333329,-9.5
