subID,partnerID,num_turns_convo,num_turns_speaker,mean_gap_convo,median_gap_convo,mean_gap_speaker,median_gap_speaker,mean_gap_partner,median_gap_partner
50,43,199.0,99.0,292.26633165829145,315.0,359.989898989899,359.0,225.22,280.0
104,103,145.0,73.0,362.90344827586205,290.0,307.3835616438356,268.0,419.19444444444446,324.5
103,104,145.0,72.0,362.90344827586205,290.0,419.19444444444446,324.5,307.3835616438356,268.0
87,85,173.0,85.0,237.58959537572255,206.0,243.95294117647057,192.0,231.4431818181818,225.5
85,87,173.0,88.0,237.58959537572255,206.0,231.4431818181818,225.5,243.95294117647057,192.0
25,27,128.0,64.0,114.796875,236.5,32.859375,169.5,196.734375,310.0
27,25,128.0,64.0,114.796875,236.5,196.734375,310.0,32.859375,169.5
42,43,112.0,56.0,409.4375,310.0,375.85714285714283,211.5,443.01785714285717,355.5
43,42,112.0,56.0,409.4375,310.0,443.01785714285717,355.5,375.85714285714283,211.5
1,11,226.0,114.0,263.1371681415929,290.5,278.62280701754383,328.5,247.375,235.0
11,1,226.0,112.0,263.1371681415929,290.5,247.375,235.0,278.62280701754383,328.5
1,10,189.0,95.0,180.17460317460316,213.0,227.0,234.0,132.85106382978722,170.5
10,1,189.0,94.0,180.17460317460316,213.0,132.85106382978722,170.5,227.0,234.0
25,26,97.0,49.0,243.0,290.0,191.71428571428572,290.0,295.3541666666667,302.0
26,25,97.0,48.0,243.0,290.0,295.3541666666667,302.0,191.71428571428572,290.0
85,86,114.0,57.0,478.640350877193,364.5,514.859649122807,397.0,442.42105263157896,339.0
86,85,114.0,57.0,478.640350877193,364.5,442.42105263157896,339.0,514.859649122807,397.0
50,42,78.0,39.0,256.96153846153845,309.5,262.4102564102564,352.0,251.51282051282053,292.0
42,50,78.0,39.0,256.96153846153845,309.5,251.51282051282053,292.0,262.4102564102564,352.0
83,87,116.0,58.0,162.16379310344828,161.0,213.01724137931035,158.5,111.3103448275862,168.0
87,83,116.0,58.0,162.16379310344828,161.0,111.3103448275862,168.0,213.01724137931035,158.5
89,86,142.0,70.0,466.556338028169,346.5,434.9714285714286,336.5,497.2638888888889,371.5
86,89,142.0,72.0,466.556338028169,346.5,497.2638888888889,371.5,434.9714285714286,336.5
107,105,109.0,57.0,326.3302752293578,205.0,375.57894736842104,247.0,272.34615384615387,180.0
105,107,109.0,52.0,326.3302752293578,205.0,272.34615384615387,180.0,375.57894736842104,247.0
40,47,64.0,32.0,604.328125,350.5,468.53125,341.5,740.125,366.5
47,40,64.0,32.0,604.328125,350.5,740.125,366.5,468.53125,341.5
61,62,105.0,53.0,131.1904761904762,148.0,180.47169811320754,180.0,80.96153846153847,116.5
62,61,105.0,52.0,131.1904761904762,148.0,80.96153846153847,116.5,180.47169811320754,180.0
1,9,137.0,68.0,288.3941605839416,243.0,162.01470588235293,196.0,412.94202898550725,381.0
9,1,137.0,69.0,288.3941605839416,243.0,412.94202898550725,381.0,162.01470588235293,196.0
26,29,128.0,64.0,155.2578125,195.0,156.546875,227.5,153.96875,174.0
29,26,128.0,64.0,155.2578125,195.0,153.96875,174.0,156.546875,227.5
28,20,170.0,85.0,193.91764705882352,225.0,278.70588235294116,267.0,109.12941176470588,110.0
20,28,170.0,85.0,193.91764705882352,225.0,109.12941176470588,110.0,278.70588235294116,267.0
89,84,113.0,57.0,229.60176991150442,213.0,230.0,217.0,229.19642857142858,208.5
84,89,113.0,56.0,229.60176991150442,213.0,229.19642857142858,208.5,230.0,217.0
90,89,156.0,78.0,165.23717948717947,177.5,203.43589743589743,190.5,127.03846153846153,154.0
89,90,156.0,78.0,165.23717948717947,177.5,127.03846153846153,154.0,203.43589743589743,190.5
9,3,118.0,59.0,327.9491525423729,271.0,283.3220338983051,276.0,372.5762711864407,266.0
3,9,118.0,59.0,327.9491525423729,271.0,372.5762711864407,266.0,283.3220338983051,276.0
88,80,107.0,54.0,256.5140186915888,250.0,297.1666666666667,267.0,215.0943396226415,221.0
80,88,107.0,53.0,256.5140186915888,250.0,215.0943396226415,221.0,297.1666666666667,267.0
4,11,159.0,79.0,212.61635220125785,247.0,349.2151898734177,323.0,77.725,157.0
11,4,159.0,80.0,212.61635220125785,247.0,77.725,157.0,349.2151898734177,323.0
90,85,186.0,93.0,163.17741935483872,175.5,92.39784946236558,110.0,233.95698924731184,237.0
85,90,186.0,93.0,163.17741935483872,175.5,233.95698924731184,237.0,92.39784946236558,110.0
84,85,142.0,71.0,447.34507042253523,338.5,357.0281690140845,324.0,537.6619718309859,357.0
85,84,142.0,71.0,447.34507042253523,338.5,537.6619718309859,357.0,357.0281690140845,324.0
63,65,99.0,50.0,278.6666666666667,285.0,271.48,287.5,286.0,285.0
65,63,99.0,49.0,278.6666666666667,285.0,286.0,285.0,271.48,287.5
25,30,164.0,82.0,33.36585365853659,155.0,121.60975609756098,199.0,-54.8780487804878,144.0
30,25,164.0,82.0,33.36585365853659,155.0,-54.8780487804878,144.0,121.60975609756098,199.0
45,49,58.0,28.0,153.75862068965517,250.5,24.464285714285715,180.5,274.43333333333334,299.0
49,45,58.0,30.0,153.75862068965517,250.5,274.43333333333334,299.0,24.464285714285715,180.5
109,100,165.0,83.0,100.27272727272727,151.0,68.27710843373494,124.0,132.65853658536585,191.5
100,109,165.0,82.0,100.27272727272727,151.0,132.65853658536585,191.5,68.27710843373494,124.0
42,41,199.0,100.0,378.1105527638191,313.0,375.76,295.5,380.4848484848485,327.0
41,42,199.0,99.0,378.1105527638191,313.0,380.4848484848485,327.0,375.76,295.5
11,5,146.0,73.0,227.63698630136986,340.5,165.54794520547946,294.0,289.7260273972603,358.0
5,11,146.0,73.0,227.63698630136986,340.5,289.7260273972603,358.0,165.54794520547946,294.0
89,85,156.0,79.0,379.7564102564103,293.0,389.873417721519,305.0,369.3766233766234,276.0
85,89,156.0,77.0,379.7564102564103,293.0,369.3766233766234,276.0,389.873417721519,305.0
110,105,187.0,95.0,299.85561497326205,252.0,405.5052631578947,305.0,190.7608695652174,161.0
105,110,187.0,92.0,299.85561497326205,252.0,190.7608695652174,161.0,405.5052631578947,305.0
40,50,105.0,53.0,400.8952380952381,376.0,362.7169811320755,360.0,439.8076923076923,429.5
50,40,105.0,52.0,400.8952380952381,376.0,439.8076923076923,429.5,362.7169811320755,360.0
44,40,182.0,91.0,205.57692307692307,215.0,60.05494505494506,153.0,351.0989010989011,271.0
40,44,182.0,91.0,205.57692307692307,215.0,351.0989010989011,271.0,60.05494505494506,153.0
68,66,111.0,57.0,248.93693693693695,245.0,263.859649122807,238.0,233.1851851851852,275.5
66,68,111.0,54.0,248.93693693693695,245.0,233.1851851851852,275.5,263.859649122807,238.0
29,20,152.0,76.0,112.34210526315789,170.5,213.57894736842104,223.5,11.105263157894736,102.0
20,29,152.0,76.0,112.34210526315789,170.5,11.105263157894736,102.0,213.57894736842104,223.5
29,25,128.0,65.0,102.953125,209.5,128.98461538461538,152.0,76.0952380952381,223.0
25,29,128.0,63.0,102.953125,209.5,76.0952380952381,223.0,128.98461538461538,152.0
27,24,127.0,64.0,467.03937007874015,429.0,305.6875,366.0,630.952380952381,631.0
24,27,127.0,63.0,467.03937007874015,429.0,630.952380952381,631.0,305.6875,366.0
27,30,192.0,96.0,108.30729166666667,214.0,188.35416666666666,267.0,28.260416666666668,172.5
30,27,192.0,96.0,108.30729166666667,214.0,28.260416666666668,172.5,188.35416666666666,267.0
69,68,99.0,50.0,146.7171717171717,220.0,154.66,258.5,138.6122448979592,207.0
68,69,99.0,49.0,146.7171717171717,220.0,138.6122448979592,207.0,154.66,258.5
49,47,73.0,38.0,278.36986301369865,271.0,248.55263157894737,272.5,310.74285714285713,234.0
47,49,73.0,35.0,278.36986301369865,271.0,310.74285714285713,234.0,248.55263157894737,272.5
30,28,161.0,81.0,65.48447204968944,165.0,44.0,103.0,87.2375,180.5
28,30,161.0,80.0,65.48447204968944,165.0,87.2375,180.5,44.0,103.0
84,87,141.0,70.0,213.0921985815603,190.0,175.72857142857143,204.5,249.92957746478874,185.0
87,84,141.0,71.0,213.0921985815603,190.0,249.92957746478874,185.0,175.72857142857143,204.5
81,89,191.0,96.0,349.0890052356021,261.0,359.1354166666667,318.0,338.93684210526317,217.0
89,81,191.0,95.0,349.0890052356021,261.0,338.93684210526317,217.0,359.1354166666667,318.0
104,105,133.0,67.0,471.9398496240602,314.0,532.223880597015,382.0,410.74242424242425,267.5
105,104,133.0,66.0,471.9398496240602,314.0,410.74242424242425,267.5,532.223880597015,382.0
45,50,175.0,88.0,287.52,290.0,296.27272727272725,286.5,278.6666666666667,305.0
50,45,175.0,87.0,287.52,290.0,278.6666666666667,305.0,296.27272727272725,286.5
88,82,147.0,75.0,109.34693877551021,164.0,133.61333333333334,216.0,84.06944444444444,73.0
82,88,147.0,72.0,109.34693877551021,164.0,84.06944444444444,73.0,133.61333333333334,216.0
108,101,197.0,99.0,352.21319796954316,269.0,396.4343434343434,367.0,307.5408163265306,227.0
101,108,197.0,98.0,352.21319796954316,269.0,307.5408163265306,227.0,396.4343434343434,367.0
25,21,217.0,109.0,80.07834101382488,159.0,75.4770642201835,199.0,84.72222222222223,140.5
21,25,217.0,108.0,80.07834101382488,159.0,84.72222222222223,140.5,75.4770642201835,199.0
64,69,129.0,65.0,406.9767441860465,397.0,143.03076923076924,189.0,675.046875,576.5
69,64,129.0,64.0,406.9767441860465,397.0,675.046875,576.5,143.03076923076924,189.0
42,45,108.0,54.0,378.06481481481484,347.0,383.6296296296296,363.0,372.5,317.5
45,42,108.0,54.0,378.06481481481484,347.0,372.5,317.5,383.6296296296296,363.0
42,44,107.0,54.0,274.2616822429907,258.0,315.6666666666667,251.5,232.0754716981132,274.0
44,42,107.0,53.0,274.2616822429907,258.0,232.0754716981132,274.0,315.6666666666667,251.5
9,6,110.0,55.0,370.6181818181818,335.0,428.2181818181818,312.0,313.0181818181818,356.0
6,9,110.0,55.0,370.6181818181818,335.0,313.0181818181818,356.0,428.2181818181818,312.0
61,63,108.0,54.0,207.2962962962963,205.5,264.3333333333333,293.5,150.25925925925927,187.0
63,61,108.0,54.0,207.2962962962963,205.5,150.25925925925927,187.0,264.3333333333333,293.5
9,7,176.0,88.0,313.6193181818182,265.0,349.4318181818182,307.0,277.8068181818182,236.0
7,9,176.0,88.0,313.6193181818182,265.0,277.8068181818182,236.0,349.4318181818182,307.0
22,29,113.0,57.0,-15.415929203539823,152.0,-61.70175438596491,84.0,31.696428571428573,161.0
29,22,113.0,56.0,-15.415929203539823,152.0,31.696428571428573,161.0,-61.70175438596491,84.0
109,101,56.0,29.0,447.57142857142856,362.0,377.8965517241379,325.0,522.4074074074074,475.0
101,109,56.0,27.0,447.57142857142856,362.0,522.4074074074074,475.0,377.8965517241379,325.0
44,50,202.0,101.0,365.94059405940595,356.5,308.3267326732673,278.0,423.55445544554453,422.0
50,44,202.0,101.0,365.94059405940595,356.5,423.55445544554453,422.0,308.3267326732673,278.0
89,80,152.0,76.0,370.57236842105266,343.5,395.4736842105263,308.5,345.67105263157896,375.5
80,89,152.0,76.0,370.57236842105266,343.5,345.67105263157896,375.5,395.4736842105263,308.5
29,30,141.0,71.0,-33.59574468085106,118.0,-24.464788732394368,80.0,-42.857142857142854,134.0
30,29,141.0,70.0,-33.59574468085106,118.0,-42.857142857142854,134.0,-24.464788732394368,80.0
48,47,53.0,26.0,270.62264150943395,261.0,366.61538461538464,309.5,178.1851851851852,226.0
47,48,53.0,27.0,270.62264150943395,261.0,178.1851851851852,226.0,366.61538461538464,309.5
40,41,156.0,79.0,525.1282051282051,401.5,514.0506329113924,394.0,536.4935064935065,415.0
41,40,156.0,77.0,525.1282051282051,401.5,536.4935064935065,415.0,514.0506329113924,394.0
70,61,105.0,53.0,325.4095238095238,255.0,375.5660377358491,274.0,274.28846153846155,232.5
61,70,105.0,52.0,325.4095238095238,255.0,274.28846153846155,232.5,375.5660377358491,274.0
103,105,158.0,81.0,551.7784810126582,432.0,682.3827160493827,539.0,414.38961038961037,220.0
105,103,158.0,77.0,551.7784810126582,432.0,414.38961038961037,220.0,682.3827160493827,539.0
82,89,201.0,101.0,210.7910447761194,225.0,177.72277227722773,191.0,244.19,243.0
89,82,201.0,100.0,210.7910447761194,225.0,244.19,243.0,177.72277227722773,191.0
11,2,199.0,100.0,-4.155778894472362,94.0,-18.03,93.5,9.858585858585858,96.0
2,11,199.0,99.0,-4.155778894472362,94.0,9.858585858585858,96.0,-18.03,93.5
5,9,90.0,45.0,276.46666666666664,264.5,331.6666666666667,269.0,221.26666666666668,260.0
9,5,90.0,45.0,276.46666666666664,264.5,221.26666666666668,260.0,331.6666666666667,269.0
25,22,137.0,69.0,6.656934306569343,138.0,-27.89855072463768,116.0,41.720588235294116,148.0
22,25,137.0,68.0,6.656934306569343,138.0,41.720588235294116,148.0,-27.89855072463768,116.0
9,4,112.0,56.0,134.66071428571428,192.5,65.46428571428571,108.0,203.85714285714286,254.0
4,9,112.0,56.0,134.66071428571428,192.5,203.85714285714286,254.0,65.46428571428571,108.0
63,62,113.0,58.0,357.3628318584071,335.0,397.08620689655174,349.5,315.4727272727273,296.0
62,63,113.0,55.0,357.3628318584071,335.0,315.4727272727273,296.0,397.08620689655174,349.5
47,50,84.0,42.0,331.1904761904762,355.0,410.1666666666667,390.5,252.21428571428572,331.0
50,47,84.0,42.0,331.1904761904762,355.0,252.21428571428572,331.0,410.1666666666667,390.5
3,11,186.0,93.0,245.0,260.5,211.63440860215053,216.0,278.36559139784947,293.0
11,3,186.0,93.0,245.0,260.5,278.36559139784947,293.0,211.63440860215053,216.0
108,109,112.0,56.0,60.50892857142857,153.0,-34.75,13.0,155.76785714285714,200.0
109,108,112.0,56.0,60.50892857142857,153.0,155.76785714285714,200.0,-34.75,13.0
40,42,96.0,48.0,553.8645833333334,471.5,603.0416666666666,493.0,504.6875,424.0
42,40,96.0,48.0,553.8645833333334,471.5,504.6875,424.0,603.0416666666666,493.0
3,10,124.0,62.0,203.1451612903226,236.0,344.11290322580646,304.5,62.17741935483871,195.5
10,3,124.0,62.0,203.1451612903226,236.0,62.17741935483871,195.5,344.11290322580646,304.5
102,105,193.0,97.0,438.6735751295337,295.0,530.4432989690722,369.0,345.9479166666667,240.5
105,102,193.0,96.0,438.6735751295337,295.0,345.9479166666667,240.5,530.4432989690722,369.0
23,29,125.0,63.0,189.08,201.0,243.42857142857142,201.0,133.8548387096774,197.5
29,23,125.0,62.0,189.08,201.0,133.8548387096774,197.5,243.42857142857142,201.0
61,67,156.0,78.0,-309.05128205128204,-184.5,-229.83333333333334,-62.0,-388.2692307692308,-298.5
67,61,156.0,78.0,-309.05128205128204,-184.5,-388.2692307692308,-298.5,-229.83333333333334,-62.0
83,85,138.0,70.0,313.42028985507244,276.0,281.6142857142857,249.5,346.1617647058824,313.0
85,83,138.0,68.0,313.42028985507244,276.0,346.1617647058824,313.0,281.6142857142857,249.5
8,2,246.0,123.0,-42.89837398373984,20.0,-33.89430894308943,80.0,-51.90243902439025,-14.0
2,8,246.0,123.0,-42.89837398373984,20.0,-51.90243902439025,-14.0,-33.89430894308943,80.0
65,64,132.0,66.0,254.0909090909091,217.0,215.78787878787878,212.0,292.3939393939394,232.0
64,65,132.0,66.0,254.0909090909091,217.0,292.3939393939394,232.0,215.78787878787878,212.0
25,23,137.0,69.0,-42.01459854014598,119.0,7.550724637681159,170.0,-92.30882352941177,110.5
23,25,137.0,68.0,-42.01459854014598,119.0,-92.30882352941177,110.5,7.550724637681159,170.0
70,65,152.0,76.0,352.24342105263156,313.0,311.4868421052632,265.5,393.0,344.5
65,70,152.0,76.0,352.24342105263156,313.0,393.0,344.5,311.4868421052632,265.5
43,48,121.0,61.0,267.02479338842977,267.0,251.70491803278688,285.0,282.6,252.0
48,43,121.0,60.0,267.02479338842977,267.0,282.6,252.0,251.70491803278688,285.0
41,44,186.0,93.0,223.13978494623655,196.5,291.2903225806452,229.0,154.98924731182797,169.0
44,41,186.0,93.0,223.13978494623655,196.5,154.98924731182797,169.0,291.2903225806452,229.0
70,69,125.0,63.0,523.6,445.0,314.41269841269843,264.0,736.1612903225806,606.0
69,70,125.0,62.0,523.6,445.0,736.1612903225806,606.0,314.41269841269843,264.0
60,68,165.0,81.0,81.14545454545454,159.0,101.09876543209876,157.0,61.904761904761905,159.5
68,60,165.0,84.0,81.14545454545454,159.0,61.904761904761905,159.5,101.09876543209876,157.0
20,21,279.0,140.0,239.3942652329749,237.0,219.57142857142858,238.5,259.35971223021585,237.0
21,20,279.0,139.0,239.3942652329749,237.0,259.35971223021585,237.0,219.57142857142858,238.5
2,9,170.0,86.0,327.5176470588235,302.0,355.4418604651163,328.5,298.92857142857144,273.5
9,2,170.0,84.0,327.5176470588235,302.0,298.92857142857144,273.5,355.4418604651163,328.5
50,46,131.0,66.0,336.9770992366412,348.0,278.54545454545456,308.0,396.3076923076923,375.0
46,50,131.0,65.0,336.9770992366412,348.0,396.3076923076923,375.0,278.54545454545456,308.0
10,4,146.0,73.0,66.9931506849315,157.0,-46.465753424657535,88.0,180.45205479452054,217.0
4,10,146.0,73.0,66.9931506849315,157.0,180.45205479452054,217.0,-46.465753424657535,88.0
104,106,173.0,87.0,398.64161849710985,375.0,285.0574712643678,275.0,513.546511627907,493.0
106,104,173.0,86.0,398.64161849710985,375.0,513.546511627907,493.0,285.0574712643678,275.0
48,40,199.0,100.0,337.8542713567839,406.0,377.26,409.5,298.050505050505,406.0
40,48,199.0,99.0,337.8542713567839,406.0,298.050505050505,406.0,377.26,409.5
107,101,187.0,94.0,151.6096256684492,144.0,177.5,154.5,125.44086021505376,126.0
101,107,187.0,93.0,151.6096256684492,144.0,125.44086021505376,126.0,177.5,154.5
60,69,89.0,45.0,390.0561797752809,390.0,337.5111111111111,326.0,443.79545454545456,453.0
69,60,89.0,44.0,390.0561797752809,390.0,443.79545454545456,453.0,337.5111111111111,326.0
43,49,104.0,52.0,154.21153846153845,204.0,135.0,160.5,173.42307692307693,268.5
49,43,104.0,52.0,154.21153846153845,204.0,173.42307692307693,268.5,135.0,160.5
30,23,140.0,70.0,-3.1,66.0,-6.885714285714286,108.0,0.6857142857142857,36.5
23,30,140.0,70.0,-3.1,66.0,0.6857142857142857,36.5,-6.885714285714286,108.0
8,3,211.0,107.0,15.592417061611375,96.0,43.981308411214954,128.0,-13.615384615384615,55.5
3,8,211.0,104.0,15.592417061611375,96.0,-13.615384615384615,55.5,43.981308411214954,128.0
109,103,88.0,45.0,344.54545454545456,255.0,258.8888888888889,214.0,434.1860465116279,381.0
103,109,88.0,43.0,344.54545454545456,255.0,434.1860465116279,381.0,258.8888888888889,214.0
86,83,127.0,65.0,330.21259842519686,252.0,347.66153846153844,252.0,311.9193548387097,251.5
83,86,127.0,62.0,330.21259842519686,252.0,311.9193548387097,251.5,347.66153846153844,252.0
23,21,179.0,90.0,94.18994413407822,168.0,162.92222222222222,196.0,24.685393258426966,147.0
21,23,179.0,89.0,94.18994413407822,168.0,24.685393258426966,147.0,162.92222222222222,196.0
10,7,158.0,80.0,244.82911392405063,253.0,175.2625,202.5,316.1794871794872,268.0
7,10,158.0,78.0,244.82911392405063,253.0,316.1794871794872,268.0,175.2625,202.5
47,46,50.0,26.0,478.2,324.5,561.7307692307693,399.5,387.7083333333333,295.5
46,47,50.0,24.0,478.2,324.5,387.7083333333333,295.5,561.7307692307693,399.5
83,81,127.0,64.0,297.79527559055117,213.0,310.015625,217.5,285.3809523809524,180.0
81,83,127.0,63.0,297.79527559055117,213.0,285.3809523809524,180.0,310.015625,217.5
22,21,187.0,92.0,95.75935828877006,197.0,40.34782608695652,181.0,149.42105263157896,238.0
21,22,187.0,95.0,95.75935828877006,197.0,149.42105263157896,238.0,40.34782608695652,181.0
69,66,101.0,50.0,383.28712871287127,365.0,437.5,410.0,330.1372549019608,335.0
66,69,101.0,51.0,383.28712871287127,365.0,330.1372549019608,335.0,437.5,410.0
65,66,133.0,67.0,345.7593984962406,370.0,234.50746268656715,280.0,458.6969696969697,482.5
66,65,133.0,66.0,345.7593984962406,370.0,458.6969696969697,482.5,234.50746268656715,280.0
23,27,107.0,54.0,245.93457943925233,242.0,207.87037037037038,226.0,284.7169811320755,322.0
27,23,107.0,53.0,245.93457943925233,242.0,284.7169811320755,322.0,207.87037037037038,226.0
8,4,125.0,63.0,31.048,147.0,44.285714285714285,175.0,17.596774193548388,126.5
4,8,125.0,62.0,31.048,147.0,17.596774193548388,126.5,44.285714285714285,175.0
65,62,192.0,96.0,214.609375,222.5,293.3645833333333,191.5,135.85416666666666,241.5
62,65,192.0,96.0,214.609375,222.5,135.85416666666666,241.5,293.3645833333333,191.5
47,44,70.0,35.0,213.5142857142857,181.5,217.54285714285714,172.0,209.4857142857143,191.0
44,47,70.0,35.0,213.5142857142857,181.5,209.4857142857143,191.0,217.54285714285714,172.0
9,10,136.0,68.0,183.91176470588235,234.5,215.5,248.0,152.3235294117647,219.0
10,9,136.0,68.0,183.91176470588235,234.5,152.3235294117647,219.0,215.5,248.0
26,21,180.0,90.0,212.60555555555555,203.0,326.7111111111111,231.5,98.5,166.5
21,26,180.0,90.0,212.60555555555555,203.0,98.5,166.5,326.7111111111111,231.5
107,106,169.0,85.0,191.46153846153845,181.0,142.7058823529412,168.0,240.79761904761904,198.0
106,107,169.0,84.0,191.46153846153845,181.0,240.79761904761904,198.0,142.7058823529412,168.0
62,69,129.0,65.0,504.2325581395349,423.0,317.9230769230769,249.0,693.453125,649.0
69,62,129.0,64.0,504.2325581395349,423.0,693.453125,649.0,317.9230769230769,249.0
5,10,118.0,59.0,202.44915254237287,245.5,291.54237288135596,329.0,113.35593220338983,142.0
10,5,118.0,59.0,202.44915254237287,245.5,113.35593220338983,142.0,291.54237288135596,329.0
42,46,71.0,37.0,864.2112676056338,508.0,743.5945945945946,362.0,995.4705882352941,575.0
46,42,71.0,34.0,864.2112676056338,508.0,995.4705882352941,575.0,743.5945945945946,362.0
10,2,176.0,88.0,116.8409090909091,163.5,102.75,146.0,130.9318181818182,207.0
2,10,176.0,88.0,116.8409090909091,163.5,130.9318181818182,207.0,102.75,146.0
81,86,121.0,61.0,253.46280991735537,259.0,267.8032786885246,300.0,238.88333333333333,202.0
86,81,121.0,60.0,253.46280991735537,259.0,238.88333333333333,202.0,267.8032786885246,300.0
106,103,140.0,71.0,512.5214285714286,398.0,520.3661971830986,399.0,504.4492753623188,351.0
103,106,140.0,69.0,512.5214285714286,398.0,504.4492753623188,351.0,520.3661971830986,399.0
87,81,129.0,65.0,110.95348837209302,127.0,150.3846153846154,141.0,70.90625,106.5
81,87,129.0,64.0,110.95348837209302,127.0,70.90625,106.5,150.3846153846154,141.0
48,46,113.0,57.0,376.21238938053096,365.0,402.9122807017544,370.0,349.0357142857143,343.0
46,48,113.0,56.0,376.21238938053096,365.0,349.0357142857143,343.0,402.9122807017544,370.0
27,21,157.0,79.0,241.95541401273886,205.0,370.5189873417722,276.0,111.74358974358974,158.5
21,27,157.0,78.0,241.95541401273886,205.0,111.74358974358974,158.5,370.5189873417722,276.0
9,11,177.0,89.0,191.42372881355934,216.0,315.3258426966292,317.0,66.11363636363636,165.5
11,9,177.0,88.0,191.42372881355934,216.0,66.11363636363636,165.5,315.3258426966292,317.0
44,46,96.0,48.0,637.3645833333334,376.5,457.4375,334.0,817.2916666666666,548.0
46,44,96.0,48.0,637.3645833333334,376.5,817.2916666666666,548.0,457.4375,334.0
8,5,135.0,68.0,102.02222222222223,125.0,42.39705882352941,99.5,162.53731343283582,166.0
5,8,135.0,67.0,102.02222222222223,125.0,162.53731343283582,166.0,42.39705882352941,99.5
80,83,144.0,72.0,179.72222222222223,164.0,209.69444444444446,179.5,149.75,140.0
83,80,144.0,72.0,179.72222222222223,164.0,149.75,140.0,209.69444444444446,179.5
8,7,249.0,125.0,114.1004016064257,195.0,127.864,206.0,100.2258064516129,182.0
7,8,249.0,124.0,114.1004016064257,195.0,100.2258064516129,182.0,127.864,206.0
68,62,161.0,81.0,61.75776397515528,129.0,65.0,107.0,58.475,187.0
62,68,161.0,80.0,61.75776397515528,129.0,58.475,187.0,65.0,107.0
61,65,121.0,61.0,1.1322314049586777,0.0,-41.31147540983606,47.0,44.28333333333333,-21.5
65,61,121.0,60.0,1.1322314049586777,0.0,44.28333333333333,-21.5,-41.31147540983606,47.0
29,24,78.0,39.0,360.1794871794872,353.0,312.4871794871795,235.0,407.87179487179486,440.0
24,29,78.0,39.0,360.1794871794872,353.0,407.87179487179486,440.0,312.4871794871795,235.0
108,102,187.0,94.0,287.1016042780749,291.0,242.91489361702128,254.0,331.76344086021504,312.0
102,108,187.0,93.0,287.1016042780749,291.0,331.76344086021504,312.0,242.91489361702128,254.0
64,67,179.0,89.0,-8.977653631284916,151.0,-15.393258426966293,115.0,-2.6333333333333333,200.0
67,64,179.0,90.0,-8.977653631284916,151.0,-2.6333333333333333,200.0,-15.393258426966293,115.0
48,50,182.0,91.0,337.33516483516485,352.5,347.53846153846155,334.0,327.13186813186815,376.0
50,48,182.0,91.0,337.33516483516485,352.5,327.13186813186815,376.0,347.53846153846155,334.0
41,48,202.0,101.0,409.4306930693069,335.5,441.71287128712873,360.0,377.1485148514852,304.0
48,41,202.0,101.0,409.4306930693069,335.5,377.1485148514852,304.0,441.71287128712873,360.0
81,85,175.0,88.0,295.66285714285715,241.0,197.0340909090909,191.0,395.42528735632186,364.0
85,81,175.0,87.0,295.66285714285715,241.0,395.42528735632186,364.0,197.0340909090909,191.0
68,70,146.0,74.0,227.56849315068493,282.5,182.8108108108108,247.0,273.56944444444446,323.5
70,68,146.0,72.0,227.56849315068493,282.5,273.56944444444446,323.5,182.8108108108108,247.0
89,88,138.0,69.0,197.71014492753622,194.5,203.79710144927537,192.0,191.6231884057971,197.0
88,89,138.0,69.0,197.71014492753622,194.5,191.6231884057971,197.0,203.79710144927537,192.0
90,81,158.0,79.0,174.1012658227848,172.0,206.16455696202533,179.0,142.0379746835443,163.0
81,90,158.0,79.0,174.1012658227848,172.0,142.0379746835443,163.0,206.16455696202533,179.0
106,101,133.0,67.0,632.578947368421,447.0,757.1641791044776,614.0,506.1060606060606,381.0
101,106,133.0,66.0,632.578947368421,447.0,506.1060606060606,381.0,757.1641791044776,614.0
48,45,184.0,92.0,223.31521739130434,288.5,319.85869565217394,315.5,126.77173913043478,254.5
45,48,184.0,92.0,223.31521739130434,288.5,126.77173913043478,254.5,319.85869565217394,315.5
107,104,151.0,76.0,41.01324503311258,120.0,100.75,158.0,-19.52,77.0
104,107,151.0,75.0,41.01324503311258,120.0,-19.52,77.0,100.75,158.0
67,65,191.0,95.0,82.46073298429319,129.0,63.863157894736844,165.0,100.86458333333333,110.5
65,67,191.0,96.0,82.46073298429319,129.0,100.86458333333333,110.5,63.863157894736844,165.0
30,21,173.0,87.0,-14.485549132947977,84.0,-6.333333333333333,56.0,-22.732558139534884,104.5
21,30,173.0,86.0,-14.485549132947977,84.0,-22.732558139534884,104.5,-6.333333333333333,56.0
109,102,99.0,51.0,182.62626262626262,150.0,155.13725490196077,138.0,211.83333333333334,170.0
102,109,99.0,48.0,182.62626262626262,150.0,211.83333333333334,170.0,155.13725490196077,138.0
6,8,168.0,84.0,81.69047619047619,212.0,106.23809523809524,202.5,57.142857142857146,214.0
8,6,168.0,84.0,81.69047619047619,212.0,57.142857142857146,214.0,106.23809523809524,202.5
